"","lane","tile","code","value"
"369",1,2211,201,0.000977416406385601
"370",1,2212,201,0
"371",1,2212,201,0.000964121602009982
"372",1,2212,201,0.000964121602009982
"373",1,2213,201,0
"374",1,2213,201,0.000694431597366929
"375",1,2213,201,0.000694431597366929
"376",1,2214,201,0
"377",1,2214,201,0.00061708118300885
"378",1,2214,201,0.00061708118300885
"379",1,2215,201,0
"380",1,2215,201,0.000725662743207067
"381",1,2215,201,0.000725662743207067
"382",1,2216,201,0
"383",1,2216,201,0.000542919151484966
"384",1,2216,201,0.000542919151484966
