"","lane","tile","code","value"
"1984",1,1216,203,0
"1802",1,2101,203,0
"2052",1,2101,203,0
"1800",1,2102,203,0
"2050",1,2102,203,0
"1806",1,2103,203,0
"2054",1,2103,203,0
"1808",1,2104,203,0
"2060",1,2104,203,0
"1798",1,2105,203,0
"2056",1,2105,203,0
"1796",1,2106,203,0
"2068",1,2106,203,0
"1804",1,2107,203,0
"2058",1,2107,203,0
"1810",1,2108,203,0
"2072",1,2108,203,0
"1814",1,2109,203,0
"2062",1,2109,203,0
"1812",1,2110,203,0
"2064",1,2110,203,0
"1816",1,2111,203,0
"2066",1,2111,203,0
"1818",1,2112,203,0
"2080",1,2112,203,0
"1822",1,2113,203,0
"2070",1,2113,203,0
"1820",1,2114,203,0
"2076",1,2114,203,0
"1824",1,2115,203,0
"2074",1,2115,203,0
"1826",1,2116,203,0
"2086",1,2116,203,0
"1834",1,2201,203,0
"2078",1,2201,203,0
"1828",1,2202,203,0
"2082",1,2202,203,0
"1836",1,2203,203,0
"2084",1,2203,203,0
"1838",1,2204,203,0
"2096",1,2204,203,0
"1830",1,2205,203,0
"2094",1,2205,203,0
"1842",1,2206,203,0
"2092",1,2206,203,0
"1832",1,2207,203,0
"2120",1,2207,203,0
"1840",1,2208,203,0
"2102",1,2208,203,0
"1844",1,2209,203,0
"2088",1,2209,203,0
"1852",1,2210,203,0
"2098",1,2210,203,0
"1846",1,2211,203,0
"2100",1,2211,203,0
"1856",1,2212,203,0
"2108",1,2212,203,0
"1848",1,2213,203,0
"2110",1,2213,203,0
"1858",1,2214,203,0
"2106",1,2214,203,0
"1850",1,2215,203,0
"2134",1,2215,203,0
"1854",1,2216,203,0
"2118",1,2216,203,0
"2309",1,1101,204,0
"2573",1,1101,204,0.00137622794136405
"2827",1,1101,204,0.00137622794136405
"2313",1,1102,204,0
"2569",1,1102,204,0.00130429479759187
"2823",1,1102,204,0.00130429479759187
"2311",1,1103,204,0
"2567",1,1103,204,0.0012189777335152
"2829",1,1103,204,0.0012189777335152
"2323",1,1104,204,0
"2571",1,1104,204,0.001265978673473
"2831",1,1104,204,0.001265978673473
"2321",1,1105,204,0
"2579",1,1105,204,0.0012193868169561
