"","lane","tile","cycle","errorrate","nPerfect","n1Error","n2Error","n3Error","n4Error"
"20393",2,1109,168,0.270522385835648,10020,600,105,44,13
"20396",2,1110,168,0.274725288152695,10141,650,89,45,21
"20395",2,1111,168,0.228093519806862,9680,682,116,43,27
"20397",2,1112,168,0.348760485649109,9687,721,165,60,25
"20398",2,1113,168,0.534912586212158,9529,720,157,59,30
"20400",2,1114,168,0.50800347328186,9439,786,156,51,25
"20394",2,1115,168,0.40843465924263,9558,739,156,82,26
"20399",2,1116,168,0.439479947090149,9917,786,162,70,24
"20404",2,1201,168,0.262017548084259,9463,425,49,21,16
"20401",2,1202,168,0.208570346236229,10018,507,46,27,12
"20405",2,1203,168,0.26812219619751,9842,553,58,28,8
"20406",2,1204,168,0.248470947146416,9849,554,72,26,15
"20407",2,1205,168,0.253115266561508,9634,579,68,30,11
"20403",2,1206,168,0.257855027914047,9840,579,95,32,14
"20408",2,1207,168,0.194480463862419,10128,569,99,37,14
"20402",2,1208,168,0.187073245644569,10008,573,107,35,22
"20410",2,1209,168,0.284602969884872,9820,605,105,37,14
"20409",2,1210,168,0.435812413692474,9719,699,100,46,18
"20414",2,1211,168,0.263628661632538,9806,677,121,44,13
"20413",2,1212,168,0.430539608001709,9606,688,97,61,27
"20416",2,1213,168,0.288018435239792,9535,721,129,56,25
"20411",2,1214,168,0.432737529277802,9745,693,146,65,18
"20415",2,1215,168,0.455494403839111,9561,756,165,63,29
"20412",2,1216,168,0.362515866756439,10079,733,164,70,31
"20449",2,2101,168,0.223931461572647,9805,445,43,15,9
"20454",2,2102,168,0.245144262909889,10018,526,63,30,9
"20451",2,2103,168,0.241860464215279,10127,556,70,29,11
"20450",2,2104,168,0.223235040903091,10166,539,62,29,13
"20452",2,2105,168,0.282432675361633,9925,607,76,37,15
"20456",2,2106,168,0.312729954719543,10185,596,76,36,18
"20455",2,2107,168,0.243924468755722,10371,579,98,44,14
"20453",2,2108,168,0.324382781982422,10404,589,104,36,15
"20457",2,2109,168,0.310283690690994,10544,612,112,29,19
"20461",2,2110,168,0.170571863651276,10429,600,101,40,16
"20459",2,2111,168,0.291287839412689,10539,662,105,53,23
"20458",2,2112,168,0.317690849304199,10163,682,118,51,39
"20462",2,2113,168,0.373474210500717,10041,729,156,55,27
"20463",2,2114,168,0.420091331005096,10007,755,134,59,21
"20464",2,2115,168,0.492027342319489,9937,834,170,52,30
"20460",2,2116,168,0.291082292795181,10336,788,167,54,30
"20467",2,2201,168,0.259715288877487,9924,445,46,15,5
"20465",2,2202,168,0.275116205215454,10026,471,60,15,9
"20466",2,2203,168,0.288961678743362,9826,513,59,19,8
"20469",2,2204,168,0.293366134166718,9993,535,64,21,15
"20472",2,2205,168,0.254620909690857,9974,589,63,22,7
"20470",2,2206,168,0.381056070327759,10380,559,77,33,18
"20471",2,2207,168,0.177007645368576,10091,554,85,34,18
"20468",2,2208,168,0.262871652841568,10320,629,85,30,7
"20475",2,2209,168,0.318993806838989,10302,594,82,39,22
"20473",2,2210,168,0.29604959487915,10114,609,82,39,14
"20474",2,2211,168,0.297216981649399,10315,669,104,48,24
"20476",2,2212,168,0.318877547979355,10215,640,96,45,27
"20477",2,2213,168,0.431628257036209,10035,654,142,46,28
"20480",2,2214,168,0.340807169675827,10256,718,146,51,22
"20479",2,2215,168,0.397973954677582,10128,729,146,66,32
"20478",2,2216,168,0.45879653096199,10361,753,156,61,31
"20513",2,1101,169,0.288129091262817,9839,533,63,17,16
"20517",2,1102,169,0.266033262014389,9935,525,66,38,13
"20516",2,1103,169,0.240662306547165,9787,543,64,33,16
"20514",2,1104,169,0.286642462015152,9846,547,86,32,15
"20519",2,1105,169,0.333587497472763,9759,652,87,29,13
"20515",2,1106,169,0.358455896377563,10115,654,107,32,19
"20518",2,1107,169,0.390625,9982,641,118,36,15
"20520",2,1108,169,0.384685844182968,10133,651,112,53,17
"20521",2,1109,169,0.233252465724945,10007,612,105,43,15
"20525",2,1110,169,0.283908784389496,10131,658,87,46,23
"20522",2,1111,169,0.332699626684189,9671,682,120,47,28
"20526",2,1112,169,0.405392676591873,9677,721,171,59,29
"20523",2,1113,169,0.449116110801697,9514,729,158,59,30
"20524",2,1114,169,0.479340434074402,9426,792,157,53,26
"20528",2,1115,169,0.579572439193726,9548,739,159,78,33
"20527",2,1116,169,0.3754922747612,9905,788,171,70,25
"20529",2,1201,169,0.272149980068207,9450,436,49,22,15
"20531",2,1202,169,0.284441083669662,10005,516,48,28,11
"20532",2,1203,169,0.181992337107658,9835,560,55,30,9
"20530",2,1204,169,0.324985653162003,9838,557,78,27,16
"20533",2,1205,169,0.301879435777664,9622,585,73,31,9
"20534",2,1206,169,0.334352314472198,9827,587,96,35,14
"20536",2,1207,169,0.31487312912941,10115,580,100,35,16
"20535",2,1208,169,0.336826354265213,10002,574,108,34,24
"20537",2,1209,169,0.313211858272552,9811,610,106,38,14
"20538",2,1210,169,0.398028820753098,9709,704,101,49,18
"20539",2,1211,169,0.282512485980988,9794,684,124,44,15
"20540",2,1212,169,0.382921695709229,9594,697,93,67,27
"20541",2,1213,169,0.307278662919998,9526,725,128,60,25
"20543",2,1214,169,0.395108193159103,9731,701,148,68,18
"20542",2,1215,169,0.446089595556259,9542,769,165,68,28
"20544",2,1216,169,0.30819433927536,10069,739,163,72,34
"20580",2,2101,169,0.165579035878181,9799,451,42,16,9
"20581",2,2102,169,0.226372376084328,10014,527,64,30,10
"20578",2,2103,169,0.260489344596863,10119,562,70,31,10
"20584",2,2104,169,0.232601419091225,10156,547,63,28,14
"20577",2,2105,169,0.338951140642166,9912,614,80,38,14
"20583",2,2106,169,0.257542312145233,10179,597,79,35,19
"20579",2,2107,169,0.370437294244766,10359,589,98,40,20
"20582",2,2108,169,0.29740446805954,10397,589,108,38,16
"20585",2,2109,169,0.336939185857773,10530,621,117,29,17
"20587",2,2110,169,0.260393291711807,10417,611,99,40,19
"20590",2,2111,169,0.273658186197281,10528,668,109,52,24
"20591",2,2112,169,0.345015436410904,10149,691,120,50,41
"20586",2,2113,169,0.446509927511215,10034,728,158,57,26
"20589",2,2114,169,0.328827172517776,10000,757,133,62,22
"20588",2,2115,169,0.482915729284286,9920,841,178,51,32
"20592",2,2116,169,0.405822664499283,10324,792,171,52,35
"20594",2,2201,169,0.279141396284103,9915,450,49,14,7
"20593",2,2202,169,0.275194525718689,10020,477,58,16,8
"20595",2,2203,169,0.231236144900322,9821,511,65,20,8
"20596",2,2204,169,0.284090906381607,9981,543,65,22,17
"20597",2,2205,169,0.320663958787918,9962,596,66,21,8
"20600",2,2206,169,0.299455523490906,10371,565,78,34,18
"20598",2,2207,169,0.260926276445389,10080,563,85,33,20
"20599",2,2208,169,0.262943148612976,10312,630,91,28,10
"20601",2,2209,169,0.273473113775253,10296,597,83,37,24
"20602",2,2210,169,0.240584805607796,10108,609,88,38,14
"20603",2,2211,169,0.279304444789886,10311,668,106,49,26
"20604",2,2212,169,0.455580860376358,10201,646,100,44,29
"20605",2,2213,169,0.385887533426285,10018,668,141,49,27
"20607",2,2214,169,0.340898901224136,10245,725,145,54,23
"20606",2,2215,169,0.343735873699188,10116,737,144,70,33
"20608",2,2216,169,0.511824905872345,10344,759,163,63,30
"20641",2,1101,170,0.192196816205978,9834,537,61,18,17
"20644",2,1102,170,0.247054353356361,9928,530,67,36,14
"20643",2,1103,170,0.279195159673691,9775,553,63,34,17
"20642",2,1104,170,0.31539711356163,9829,561,87,33,15
"20646",2,1105,170,0.381315529346466,9744,662,88,32,14
"20647",2,1106,170,0.423105210065842,10104,654,114,34,18
"20645",2,1107,170,0.418604642152786,9969,649,116,40,16
"20648",2,1108,170,0.375595450401306,10128,646,118,52,21
"20649",2,1109,170,0.326583921909332,9992,622,104,47,16
"20651",2,1110,170,0.293067127466202,10118,667,89,44,26
"20650",2,1111,170,0.275691598653793,9662,689,118,49,29
"20652",2,1112,170,0.499717146158218,9657,731,177,57,33
"20656",2,1113,170,0.487431913614273,9495,739,162,64,27
"20655",2,1114,170,0.546448111534119,9417,788,163,54,29
"20653",2,1115,170,0.465779453516006,9539,737,165,77,36
"20654",2,1116,170,0.457917392253876,9886,803,169,73,27
"20661",2,1201,170,0.26207035779953,9444,438,52,21,17
"20657",2,1202,170,0.294033944606781,9989,528,51,28,12
"20662",2,1203,170,0.229929104447365,9829,562,58,31,8
"20659",2,1204,170,0.277246654033661,9829,562,80,28,15
"20660",2,1205,170,0.233826965093613,9615,588,77,28,11
"20658",2,1206,170,0.277061253786087,9820,590,96,37,16
"20663",2,1207,170,0.203779175877571,10111,580,101,35,19
"20664",2,1208,170,0.299429208040237,9995,575,111,34,26
"20668",2,1209,170,0.256312876939774,9806,613,105,40,14
"20667",2,1210,170,0.388662427663803,9698,711,100,52,19
"20669",2,1211,170,0.329659968614578,9780,695,122,46,17
"20665",2,1212,170,0.478652119636536,9586,694,102,65,27
"20670",2,1213,170,0.297761976718903,9517,731,126,63,24
"20666",2,1214,170,0.385846048593521,9717,712,148,65,23
"20671",2,1215,170,0.275403618812561,9536,771,167,68,28
"20672",2,1216,170,0.353549093008041,10058,745,162,74,35
"20706",2,2101,170,0.272771567106247,9791,457,42,17,10
"20705",2,2102,170,0.27358490228653,10004,535,64,32,8
"20709",2,2103,170,0.232623055577278,10114,565,71,31,9
"20710",2,2104,170,0.288586854934692,10145,556,62,30,13
"20708",2,2105,170,0.2919020652771,9904,621,78,36,19
"20707",2,2106,170,0.239212438464165,10172,600,81,36,20
"20711",2,2107,170,0.334357500076294,10350,597,99,34,23
"20712",2,2108,170,0.324499726295471,10386,596,107,40,18
"20714",2,2109,170,0.319318801164627,10520,628,116,32,18
"20713",2,2110,170,0.215594679117203,10405,620,102,40,19
"20716",2,2111,170,0.423841059207916,10514,673,109,55,29
"20717",2,2112,170,0.290592074394226,10142,691,124,53,38
"20719",2,2113,170,0.473933637142181,10021,729,166,59,26
"20715",2,2114,170,0.274097770452499,9992,761,133,64,24
"20718",2,2115,170,0.4100601375103,9908,846,178,57,29
"20720",2,2116,170,0.388246715068817,10313,794,175,55,34
"20722",2,2201,170,0.308077394962311,9906,456,52,10,9
"20721",2,2202,170,0.313330799341202,10014,481,59,15,9
"20723",2,2203,170,0.375903606414795,9810,513,71,22,8
"20725",2,2204,170,0.255778700113297,9974,545,70,20,19
"20724",2,2205,170,0.254668921232224,9953,600,69,22,9
"20726",2,2206,170,0.33587509393692,10362,571,79,34,19
"20728",2,2207,170,0.335476666688919,10068,570,87,33,21
"20727",2,2208,170,0.299292594194412,10301,634,95,31,8
"20730",2,2209,170,0.264381438493729,10289,595,92,37,21
"20729",2,2210,170,0.379418849945068,10099,612,91,39,14
"20731",2,2211,170,0.342373192310333,10297,677,109,48,28
"20733",2,2212,170,0.319022864103317,10195,644,107,42,29
"20732",2,2213,170,0.312442570924759,10010,670,143,50,29
"20735",2,2214,170,0.34990131855011,10233,734,147,51,24
"20736",2,2215,170,0.370940029621124,10107,740,143,72,35
"20734",2,2216,170,0.432441979646683,10334,765,160,67,32
"20769",2,1101,171,0.259515583515167,9825,544,62,18,16
"20772",2,1102,171,0.294592797756195,9914,543,67,36,14
"20770",2,1103,171,0.202195256948471,9769,557,64,32,19
"20771",2,1104,171,0.238982886075974,9820,567,87,36,14
"20774",2,1105,171,0.371782660484314,9732,669,86,36,17
"20773",2,1106,171,0.358719646930695,10092,662,116,33,19
"20775",2,1107,171,0.465246111154556,9951,660,116,45,17
"20776",2,1108,171,0.403188854455948,10123,640,126,54,21
"20777",2,1109,171,0.270648628473282,9981,627,110,44,18
"20780",2,1110,171,0.348080962896347,10102,680,90,44,26
"20778",2,1111,171,0.218672752380371,9653,695,120,49,29
"20779",2,1112,171,0.377216130495071,9649,732,179,61,28
"20781",2,1113,171,0.372777670621872,9484,747,162,65,27
"20783",2,1114,171,0.469843715429306,9406,793,162,60,27
"20782",2,1115,171,0.465779453516006,9531,737,169,74,40
"20784",2,1116,171,0.338920950889587,9877,807,167,79,27
"20786",2,1201,171,0.292338699102402,9436,443,52,23,16
"20785",2,1202,171,0.246679320931435,9979,533,54,30,10
"20787",2,1203,171,0.249113723635674,9821,566,60,33,7
"20790",2,1204,171,0.267737627029419,9821,564,83,29,17
"20789",2,1205,171,0.272904485464096,9602,595,83,27,11
"20788",2,1206,171,0.277114182710648,9809,598,97,36,19
"20791",2,1207,171,0.259427398443222,10104,583,100,37,21
"20792",2,1208,171,0.383715480566025,9976,589,112,37,25
"20793",2,1209,171,0.332383662462234,9796,619,107,39,17
"20794",2,1210,171,0.341296941041946,9688,719,100,53,17
"20795",2,1211,171,0.310880839824677,9769,702,122,47,19
"20797",2,1212,171,0.564863562583923,9572,698,104,69,30
"20798",2,1213,171,0.355461627244949,9505,736,128,65,26
"20796",2,1214,171,0.376435160636902,9707,717,150,64,25
"20799",2,1215,171,0.389437675476074,9523,780,167,69,29
"20800",2,1216,171,0.290302097797394,10048,747,167,76,35
"20834",2,2101,171,0.253411293029785,9783,462,44,18,9
"20838",2,2102,171,0.235915824770927,9998,538,63,35,9
"20833",2,2103,171,0.260562062263489,10105,572,73,29,10
"20836",2,2104,171,0.242063120007515,10140,558,64,29,14
"20835",2,2105,171,0.244844153523445,9897,622,83,37,19
"20840",2,2106,171,0.322046369314194,10163,606,82,35,21
"20837",2,2107,171,0.316284120082855,10342,601,98,38,22
"20839",2,2108,171,0.315485835075378,10373,606,108,41,18
"20841",2,2109,171,0.266122579574585,10513,632,115,35,18
"20844",2,2110,171,0.22457779943943,10395,627,104,41,19
"20842",2,2111,171,0.22966168820858,10508,674,111,57,29
"20843",2,2112,171,0.236148953437805,10133,698,124,55,37
"20845",2,2113,171,0.401057332754135,10006,739,168,58,30
"20847",2,2114,171,0.356359660625458,9988,760,133,64,25
"20846",2,2115,171,0.437477201223373,9899,845,180,61,32
"20848",2,2116,171,0.335333555936813,10305,794,180,57,32
"20852",2,2201,171,0.298564970493317,9897,462,54,10,9
"20850",2,2202,171,0.332383662462234,10005,486,63,15,7
"20855",2,2203,171,0.2795450091362,9804,517,70,22,11
"20854",2,2204,171,0.236899465322495,9966,547,76,19,19
"20853",2,2205,171,0.273559093475342,9940,610,71,21,11
"20851",2,2206,171,0.390341311693192,10351,575,86,32,18
"20849",2,2207,171,0.251724779605865,10056,578,90,33,22
"20856",2,2208,171,0.253968268632889,10295,635,96,34,9
"20860",2,2209,171,0.282743513584137,10278,604,94,35,22
"20859",2,2210,171,0.277674943208694,10092,615,93,38,17
"20861",2,2211,171,0.36045777797699,10286,680,116,43,33
"20863",2,2212,171,0.309992700815201,10182,655,107,41,31
"20862",2,2213,171,0.340042263269424,10000,675,148,46,33
"20858",2,2214,171,0.403804749250412,10220,734,159,50,25
"20857",2,2215,171,0.353037029504776,10098,743,145,71,39
"20864",2,2216,171,0.450092673301697,10319,774,162,67,35
"20897",2,1101,172,0.211497783660889,9821,544,64,17,18
"20898",2,1102,172,0.228136882185936,9908,547,67,38,14
"20899",2,1103,172,0.298536211252213,9759,562,67,32,18
"20901",2,1104,172,0.363462448120117,9806,575,89,39,13
"20902",2,1105,172,0.400381326675415,9722,670,93,34,19
"20900",2,1106,172,0.349553853273392,10083,662,121,36,20
"20904",2,1107,172,0.400148898363113,9939,668,113,50,19
"20903",2,1108,172,0.403225809335709,10111,647,128,55,23
"20905",2,1109,172,0.280007481575012,9970,632,113,44,21
"20906",2,1110,172,0.284064888954163,10095,685,88,48,25
"20907",2,1111,172,0.494437575340271,9641,697,119,56,31
"20909",2,1112,172,0.396226406097412,9634,742,179,65,26
"20910",2,1113,172,0.401529639959335,9474,750,166,67,24
"20908",2,1114,172,0.431654661893845,9393,801,162,63,25
"20911",2,1115,172,0.389807939529419,9517,747,172,74,37
"20912",2,1116,172,0.439761787652969,9866,810,166,83,30
"20914",2,1201,172,0.241984277963638,9428,450,49,26,15
"20913",2,1202,172,0.189771324396133,9970,541,54,28,13
"20918",2,1203,172,0.268379181623459,9813,572,60,33,7
"20915",2,1204,172,0.325172156095505,9812,570,82,29,20
"20916",2,1205,172,0.360623776912689,9592,598,86,28,13
"20919",2,1206,172,0.296282142400742,9799,604,98,37,19
"20920",2,1207,172,0.315048187971115,10094,590,98,40,21
"20917",2,1208,172,0.327654004096985,9967,592,114,38,26
"20923",2,1209,172,0.360942244529724,9789,622,106,40,21
"20921",2,1210,172,0.350810647010803,9679,722,104,51,21
"20925",2,1211,172,0.348629027605057,9757,707,126,48,19
"20922",2,1212,172,0.459638029336929,9566,696,105,73,33
"20924",2,1213,172,0.45161908864975,9487,743,138,62,27
"20927",2,1214,172,0.385955005884171,9698,721,151,67,25
"20928",2,1215,172,0.437054634094238,9511,781,177,69,28
"20926",2,1216,172,0.281255662441254,10039,753,166,76,39
"20962",2,2101,172,0.282706171274185,9771,473,44,18,10
"20963",2,2102,172,0.292618453502655,9986,547,65,34,11
"20961",2,2103,172,0.316455692052841,10091,583,76,29,10
"20968",2,2104,172,0.260756194591522,10128,568,64,30,13
"20964",2,2105,172,0.386209487915039,9882,630,87,38,20
"20966",2,2106,172,0.248504370450974,10155,612,81,38,20
"20965",2,2107,172,0.469992756843567,10327,607,105,37,21
"20967",2,2108,172,0.27945551276207,10365,610,110,42,18
"20970",2,2109,172,0.301605612039566,10500,641,118,33,20
"20971",2,2110,172,0.30542579293251,10386,628,109,42,19
"20969",2,2111,172,0.326826244592667,10492,686,113,54,33
"20976",2,2112,172,0.363372087478638,10126,698,127,53,40
"20972",2,2113,172,0.382897257804871,9992,749,167,62,31
"20973",2,2114,172,0.365497082471848,9978,766,129,70,26
"20975",2,2115,172,0.401093900203705,9884,859,173,64,36
"20974",2,2116,172,0.414827883243561,10294,800,177,63,31
"20977",2,2201,172,0.298564970493317,9890,468,52,13,6
"20981",2,2202,172,0.218444302678108,10002,487,62,17,8
"20979",2,2203,172,0.2795450091362,9797,520,71,24,11
"20978",2,2204,172,0.303317546844482,9952,556,80,19,19
"20984",2,2205,172,0.415133506059647,9922,622,71,27,8
"20983",2,2206,172,0.363174140453339,10339,584,83,37,19
"20980",2,2207,172,0.167832165956497,10051,583,89,32,23
"20982",2,2208,172,0.272133529186249,10289,636,97,37,9
"20985",2,2209,172,0.319284796714783,10267,610,97,34,24
"20988",2,2210,172,0.34249746799469,10076,629,92,41,17
"20987",2,2211,172,0.243352860212326,10280,679,121,45,33
"20986",2,2212,172,0.273547917604446,10174,659,107,45,31
"20991",2,2213,172,0.30336457490921,9989,682,149,47,35
"20992",2,2214,172,0.385927110910416,10210,735,165,49,28
"20989",2,2215,172,0.344015926122665,10090,744,146,72,43
"20990",2,2216,172,0.388452380895615,10306,783,162,68,35
"21028",2,1101,173,0.249975964426994,9809,554,65,17,19
"21025",2,1102,173,0.228158563375473,9902,549,69,40,13
"21026",2,1103,173,0.279329597949982,9749,567,72,29,19
"21027",2,1104,173,0.315668642520905,9793,584,91,36,18
"21029",2,1105,173,0.495757460594177,9703,674,106,33,22
"21030",2,1106,173,0.386384546756744,10076,666,115,39,26
"21031",2,1107,173,0.279199630022049,9934,669,116,49,18
"21032",2,1108,173,0.485748320817947,10089,665,126,59,23
"21035",2,1109,173,0.382676869630814,9950,647,113,47,23
"21033",2,1110,173,0.329912036657333,10083,696,86,48,26
"21034",2,1111,173,0.34236803650856,9630,703,121,58,30
"21036",2,1112,173,0.27358490228653,9628,742,181,67,27
"21037",2,1113,173,0.43981260061264,9466,749,167,73,26
"21038",2,1114,173,0.460519999265671,9382,804,168,59,28
"21039",2,1115,173,0.446938008069992,9502,760,167,77,39
"21040",2,1116,173,0.338983058929443,9857,817,162,85,32
"21042",2,1201,173,0.342880189418793,9418,454,55,24,15
"21044",2,1202,173,0.189807340502739,9963,544,57,28,14
"21041",2,1203,173,0.306777864694595,9800,582,63,33,6
"21046",2,1204,173,0.325203239917755,9804,574,81,32,21
"21048",2,1205,173,0.350945591926575,9576,611,85,30,14
"21043",2,1206,173,0.277220159769058,9794,600,105,38,18
"21045",2,1207,173,0.315077364444733,10079,604,96,40,22
"21047",2,1208,173,0.215335637331009,9962,596,114,37,27
"21050",2,1209,173,0.322979003190994,9774,633,110,39,22
"21051",2,1210,173,0.341426402330399,9669,730,104,50,22
"21049",2,1211,173,0.235560163855553,9752,707,127,50,21
"21053",2,1212,173,0.450191557407379,9558,702,100,75,34
"21055",2,1213,173,0.365173935890198,9473,752,140,61,29
"21052",2,1214,173,0.489549994468689,9683,728,154,69,28
"21054",2,1215,173,0.370581537485123,9502,785,173,77,29
"21056",2,1216,173,0.435571700334549,10020,760,175,78,38
"21091",2,2101,173,0.243783518671989,9766,475,47,17,11
"21089",2,2102,173,0.283205896615982,9977,555,63,35,11
"21090",2,2103,173,0.3444744348526,10077,595,77,29,10
"21092",2,2104,173,0.251466900110245,10122,570,66,28,17
"21095",2,2105,173,0.339174687862396,9867,641,88,41,18
"21093",2,2106,173,0.276141375303268,10148,614,83,37,24
"21094",2,2107,173,0.361532896757126,10318,613,105,39,18
"21096",2,2108,173,0.270587176084518,10360,611,112,43,17
"21099",2,2109,173,0.417110413312912,10485,646,124,37,18
"21097",2,2110,173,0.296495944261551,10375,633,110,46,20
"21098",2,2111,173,0.256206393241882,10481,695,112,56,30
"21100",2,2112,173,0.327094316482544,10114,703,132,55,35
"21102",2,2113,173,0.328227579593658,9984,752,168,65,29
"21101",2,2114,173,0.347285687923431,9969,770,130,72,27
"21104",2,2115,173,0.510529696941376,9867,869,172,68,37
"21103",2,2116,173,0.476610779762268,10279,810,175,65,33
"21105",2,2201,173,0.288961678743362,9883,470,55,15,6
"21106",2,2202,173,0.313479632139206,9992,496,63,17,7
"21108",2,2203,173,0.221708118915558,9793,523,68,27,12
"21111",2,2204,173,0.218050822615623,9944,562,80,21,18
"21107",2,2205,173,0.273610711097717,9912,627,75,26,10
"21109",2,2206,173,0.408645123243332,10330,589,84,35,21
"21112",2,2207,173,0.335789561271667,10035,595,91,32,23
"21110",2,2208,173,0.381090641021729,10274,646,99,39,8
"21114",2,2209,173,0.301067411899567,10259,613,97,38,25
"21113",2,2210,173,0.370301783084869,10063,637,95,42,16
"21116",2,2211,173,0.324528992176056,10270,686,121,44,34
"21117",2,2212,173,0.401240199804306,10153,674,112,42,35
"21115",2,2213,173,0.321750313043594,9979,688,148,52,30
"21118",2,2214,173,0.359066426753998,10202,734,167,56,26
"21119",2,2215,173,0.307831585407257,10080,749,146,75,45
"21120",2,2216,173,0.591611504554749,10283,800,161,69,40
"21153",2,1101,174,0.250072121620178,9802,558,64,20,19
"21158",2,1102,174,0.22820195555687,9899,551,68,40,13
"21154",2,1103,174,0.337251871824265,9738,570,77,30,20
"21159",2,1104,174,0.286971479654312,9780,592,94,38,17
"21155",2,1105,174,0.457796841859818,9690,681,107,33,25
"21156",2,1106,174,0.312816262245178,10071,667,117,38,28
"21160",2,1107,174,0.353751629590988,9920,679,117,51,16
"21157",2,1108,174,0.39413383603096,10074,677,126,59,23
"21161",2,1109,174,0.28005975484848,9941,648,120,45,24
"21165",2,1110,174,0.274977087974548,10077,698,85,52,25
"21162",2,1111,174,0.304356098175049,9620,710,121,57,33
"21167",2,1112,174,0.443396240472794,9612,754,182,66,28
"21163",2,1113,174,0.525963485240936,9451,753,174,73,29
"21164",2,1114,174,0.556621909141541,9369,807,172,60,33
"21168",2,1115,174,0.437470287084579,9490,765,170,76,40
"21166",2,1116,174,0.504032254219055,9843,818,171,87,32
"21170",2,1201,174,0.242057487368584,9413,456,57,25,13
"21169",2,1202,174,0.237259179353714,9951,556,55,28,15
"21173",2,1203,174,0.383472353219986,9783,595,66,32,6
"21171",2,1204,174,0.239142909646034,9800,577,78,34,20
"21172",2,1205,174,0.360764443874359,9559,621,90,32,13
"21175",2,1206,174,0.305927336215973,9781,610,106,40,16
"21174",2,1207,174,0.20389249920845,10076,605,93,44,22
"21176",2,1208,174,0.355838567018509,9952,600,116,40,26
"21178",2,1209,174,0.418131709098816,9757,647,110,41,22
"21177",2,1210,174,0.407892227172852,9657,735,107,51,25
"21181",2,1211,174,0.311056643724442,9740,718,122,54,22
"21179",2,1212,174,0.383141756057739,9551,705,102,73,36
"21180",2,1213,174,0.355598270893097,9461,758,140,66,28
"21182",2,1214,174,0.4895960688591,9670,731,160,69,31
"21183",2,1215,174,0.418171435594559,9490,791,176,76,29
"21184",2,1216,174,0.235977485775948,10011,768,171,81,39
"21219",2,2101,174,0.195045828819275,9758,482,47,18,11
"21220",2,2102,174,0.311526477336884,9967,561,65,35,12
"21221",2,2103,174,0.372404813766479,10064,599,84,30,11
"21222",2,2104,174,0.204956218600273,10117,574,66,29,15
"21217",2,2105,174,0.339174687862396,9857,644,92,43,19
"21223",2,2106,174,0.294605046510696,10140,622,79,39,22
"21218",2,2107,174,0.370638221502304,10308,620,103,43,18
"21224",2,2108,174,0.342836529016495,10349,619,111,44,20
"21226",2,2109,174,0.381747156381607,10468,659,126,36,19
"21229",2,2110,174,0.323479205369949,10362,640,114,45,21
"21228",2,2111,174,0.371123075485229,10469,699,116,56,33
"21231",2,2112,174,0.381610035896301,10096,717,135,52,38
"21225",2,2113,174,0.383036941289902,9971,761,171,63,31
"21230",2,2114,174,0.310757696628571,9960,775,134,69,29
"21227",2,2115,174,0.428480267524719,9852,877,176,69,34
"21232",2,2116,174,0.344218879938126,10266,821,174,66,32
"21236",2,2201,174,0.240894198417664,9878,473,57,15,5
"21235",2,2202,174,0.332573175430298,9987,498,63,19,8
"21239",2,2203,174,0.250626564025879,9786,529,66,29,12
"21237",2,2204,174,0.331816464662552,9936,567,80,20,18
"21233",2,2205,174,0.405736923217773,9899,630,82,26,12
"21240",2,2206,174,0.4087193608284,10318,598,81,40,22
"21238",2,2207,174,0.279850751161575,10024,602,92,32,26
"21234",2,2208,174,0.308585941791534,10270,644,100,42,10
"21245",2,2209,174,0.273722618818283,10249,621,97,39,25
"21242",2,2210,174,0.240718454122543,10058,639,93,47,16
"21246",2,2211,174,0.459873765707016,10254,695,123,47,32
"21243",2,2212,174,0.41955491900444,10139,681,116,44,33
"21241",2,2213,174,0.404634922742844,9968,697,141,58,29
"21247",2,2214,174,0.359163135290146,10190,743,163,61,26
"21248",2,2215,174,0.443800389766693,10064,758,147,80,41
"21244",2,2216,174,0.450410664081573,10268,807,167,67,39
"21281",2,1101,175,0.240453973412514,9795,563,64,22,15
"21287",2,1102,175,0.237755581736565,9890,558,70,39,13
"21283",2,1103,175,0.260190814733505,9730,576,77,30,21
"21284",2,1104,175,0.363497227430344,9767,599,96,41,17
"21286",2,1105,175,0.305256128311157,9684,681,108,35,27
"21285",2,1106,175,0.331278175115585,10062,672,118,38,29
"21282",2,1107,175,0.390988647937775,9909,680,124,50,19
"21288",2,1108,175,0.357601314783096,10064,682,129,59,25
"21289",2,1109,175,0.336228638887405,9925,658,122,47,26
"21293",2,1110,175,0.265811175107956,10069,702,86,52,28
"21291",2,1111,175,0.323439866304398,9611,711,125,59,35
"21292",2,1112,175,0.320754706859589,9601,760,184,68,25
"21294",2,1113,175,0.353863805532455,9440,757,176,77,29
"21296",2,1114,175,0.422305405139923,9358,811,177,58,36
"21290",2,1115,175,0.589689910411835,9472,775,173,77,36
"21295",2,1116,175,0.495049506425858,9827,829,173,87,33
"21297",2,1201,175,0.252194076776505,9402,467,56,25,13
"21301",2,1202,175,0.246796399354935,9940,563,59,26,15
"21300",2,1203,175,0.278150767087936,9778,594,69,35,6
"21299",2,1204,175,0.277432322502136,9793,581,80,33,21
"21298",2,1205,175,0.380376487970352,9545,629,93,32,15
"21304",2,1206,175,0.267712026834488,9777,610,108,39,17
"21303",2,1207,175,0.296598374843597,10066,613,90,47,23
"21302",2,1208,175,0.31841167807579,9944,605,115,42,25
"21305",2,1209,175,0.427756667137146,9743,653,115,41,23
